battery_id,cycle_index,filename,capacity,init_capacity,eol_capacity_threshold,eol_cycle,RUL
B0018,106,06626.csv,1.3953322584033976,1.7536304801917124,1.2275413361341987,132,26
B0018,107,06628.csv,1.390046129540245,1.7536304801917124,1.2275413361341987,132,25
B0018,108,06631.csv,1.3860271454209647,1.7536304801917124,1.2275413361341987,132,24
B0018,109,06636.csv,1.3761826562394497,1.7536304801917124,1.2275413361341987,132,23
B0018,110,06643.csv,1.34623087640088,1.7536304801917124,1.2275413361341987,132,22
B0018,111,06646.csv,1.4268427818454643,1.7536304801917124,1.2275413361341987,132,21
B0018,112,06648.csv,1.4064481483279665,1.7536304801917124,1.2275413361341987,132,20
B0018,113,06650.csv,1.3934907492075153,1.7536304801917124,1.2275413361341987,132,19
B0018,114,06654.csv,1.3701878338420928,1.7536304801917124,1.2275413361341987,132,18
B0018,115,06659.csv,1.3686586323935683,1.7536304801917124,1.2275413361341987,132,17
B0018,116,06661.csv,1.3627371779096438,1.7536304801917124,1.2275413361341987,132,16
B0018,117,06663.csv,1.3634051133928071,1.7536304801917124,1.2275413361341987,132,15
B0018,118,06666.csv,1.3518646035305233,1.7536304801917124,1.2275413361341987,132,14
B0018,119,06671.csv,1.341051440640485,1.7536304801917124,1.2275413361341987,132,13
B0018,120,06394.csv,1.7809386125310702,1.7536304801917124,1.2275413361341987,132,12
B0018,121,06427.csv,1.699267835126687,1.7536304801917124,1.2275413361341987,132,11
B0018,122,06432.csv,1.6819027078768087,1.7536304801917124,1.2275413361341987,132,10
B0018,123,06436.csv,1.6655229306478936,1.7536304801917124,1.2275413361341987,132,9
B0018,124,06442.csv,1.6482241555294048,1.7536304801917124,1.2275413361341987,132,8
B0018,125,06521.csv,1.5065267126851285,1.7536304801917124,1.2275413361341987,132,7
B0018,126,06537.csv,1.483323851940123,1.7536304801917124,1.2275413361341987,132,6
B0018,127,06624.csv,1.3989331662177225,1.7536304801917124,1.2275413361341987,132,5
B0018,128,06634.csv,1.388215260193751,1.7536304801917124,1.2275413361341987,132,4
B0018,129,06638.csv,1.3647168898640163,1.7536304801917124,1.2275413361341987,132,3
B0018,130,06418.csv,1.7492382064360228,1.7536304801917124,1.2275413361341987,132,2
B0018,131,06471.csv,1.7165673917429751,1.7536304801917124,1.2275413361341987,132,1
B0018,132,06657.csv,1.379695166560862,1.7536304801917124,1.2275413361341987,132,0
B0025,1,04003.csv,1.847011162956716,1.847011162956716,1.2929078140697012,28,27
B0025,2,04009.csv,1.8489837601535537,1.847011162956716,1.2929078140697012,28,26
B0025,3,04011.csv,1.837012071856044,1.847011162956716,1.2929078140697012,28,25
B0025,4,04005.csv,1.8485654344528384,1.847011162956716,1.2929078140697012,28,24
B0025,5,04007.csv,1.847111177186175,1.847011162956716,1.2929078140697012,28,23
B0025,6,04015.csv,1.817549211247137,1.847011162956716,1.2929078140697012,28,22
B0025,7,04022.csv,1.8430595619731431,1.847011162956716,1.2929078140697012,28,21
B0025,8,04026.csv,1.8281265632888255,1.847011162956716,1.2929078140697012,28,20
B0025,9,04030.csv,1.8253563336445804,1.847011162956716,1.2929078140697012,28,19
B0025,10,04038.csv,1.8175491643824844,1.847011162956716,1.2929078140697012,28,18
B0025,11,04042.csv,1.8083032603084237,1.847011162956716,1.2929078140697012,28,17
B0025,12,04046.csv,1.7928016149381063,1.847011162956716,1.2929078140697012,28,16
B0025,13,04050.csv,1.812563150045885,1.847011162956716,1.2929078140697012,28,15
B0025,14,04052.csv,1.807772607491239,1.847011162956716,1.2929078140697012,28,14
B0025,15,04019.csv,1.839863822522073,1.847011162956716,1.2929078140697012,28,13
B0025,16,04024.csv,1.8401871729536057,1.847011162956716,1.2929078140697012,28,12
B0025,17,04034.csv,1.8214180552626156,1.847011162956716,1.2929078140697012,28,11
B0025,18,04036.csv,1.830315627968932,1.847011162956716,1.2929078140697012,28,10
B0025,19,04040.csv,1.810901200296979,1.847011162956716,1.2929078140697012,28,9
B0025,20,04067.csv,1.7902504816962077,1.847011162956716,1.2929078140697012,28,8
B0025,21,04054.csv,1.8048055175003967,1.847011162956716,1.2929078140697012,28,7
B0025,22,04056.csv,1.800538555899242,1.847011162956716,1.2929078140697012,28,6
B0025,23,04058.csv,1.7942356098033032,1.847011162956716,1.2929078140697012,28,5
B0025,24,04065.csv,1.807409052434889,1.847011162956716,1.2929078140697012,28,4
B0025,25,04069.csv,1.7961223845359495,1.847011162956716,1.2929078140697012,28,3
B0025,26,04071.csv,1.7912236690350776,1.847011162956716,1.2929078140697012,28,2
B0025,27,04073.csv,1.7854822365303245,1.847011162956716,1.2929078140697012,28,1
B0025,28,04077.csv,1.7677890780323615,1.847011162956716,1.2929078140697012,28,0
B0026,1,04083.csv,1.8132504303869896,1.8132504303869896,1.2692753012708926,28,27
B0026,2,04089.csv,1.815149273310334,1.8132504303869896,1.2692753012708926,28,26
B0026,3,04091.csv,1.81429130140682,1.8132504303869896,1.2692753012708926,28,25
B0026,4,04085.csv,1.8149760087078304,1.8132504303869896,1.2692753012708926,28,24
B0026,5,04087.csv,1.8135354175561995,1.8132504303869896,1.2692753012708926,28,23
B0026,6,04095.csv,1.3863373424430123,1.8132504303869896,1.2692753012708926,28,22
B0026,7,04102.csv,1.8085638576011065,1.8132504303869896,1.2692753012708926,28,21
B0026,8,04106.csv,1.8049315924982108,1.8132504303869896,1.2692753012708926,28,20
B0026,9,04110.csv,1.717679232699393,1.8132504303869896,1.2692753012708926,28,19
B0026,10,04118.csv,1.7938155707698509,1.8132504303869896,1.2692753012708926,28,18
B0026,11,04122.csv,1.7842197448470132,1.8132504303869896,1.2692753012708926,28,17
B0026,12,04126.csv,1.6818819918515189,1.8132504303869896,1.2692753012708926,28,16
B0026,13,04130.csv,1.8007519383961936,1.8132504303869896,1.2692753012708926,28,15
B0026,14,04132.csv,1.795972684272296,1.8132504303869896,1.2692753012708926,28,14
B0026,15,04099.csv,1.8165277958816064,1.8132504303869896,1.2692753012708926,28,13
B0026,16,04104.csv,1.804936077644182,1.8132504303869896,1.2692753012708926,28,12
B0026,17,04114.csv,1.809804813280106,1.8132504303869896,1.2692753012708926,28,11
B0026,18,04116.csv,1.806556213274488,1.8132504303869896,1.2692753012708926,28,10
B0026,19,04120.csv,1.799304949381792,1.8132504303869896,1.2692753012708926,28,9
B0026,20,04147.csv,1.7783142127341005,1.8132504303869896,1.2692753012708926,28,8
B0026,21,04134.csv,1.7931026940553298,1.8132504303869896,1.2692753012708926,28,7
B0026,22,04136.csv,1.8010267542068712,1.8132504303869896,1.2692753012708926,28,6
B0026,23,04138.csv,1.7824572301269948,1.8132504303869896,1.2692753012708926,28,5
B0026,24,04145.csv,1.7959303030608789,1.8132504303869896,1.2692753012708926,28,4
B0026,25,04149.csv,1.771719092984802,1.8132504303869896,1.2692753012708926,28,3
B0026,26,04151.csv,1.7790749489536772,1.8132504303869896,1.2692753012708926,28,2
B0026,27,04153.csv,1.7733229782464677,1.8132504303869896,1.2692753012708926,28,1
B0026,28,04157.csv,1.768754111010884,1.8132504303869896,1.2692753012708926,28,0
B0027,1,03162.csv,1.8233077742149364,1.8233077742149364,1.2763154419504554,28,27
B0027,2,03168.csv,1.814424244673997,1.8233077742149364,1.2763154419504554,28,26
B0027,3,03170.csv,1.812800333853042,1.8233077742149364,1.2763154419504554,28,25
B0027,4,03164.csv,1.814238465116796,1.8233077742149364,1.2763154419504554,28,24
B0027,5,03166.csv,1.812859679313087,1.8233077742149364,1.2763154419504554,28,23
B0027,6,03174.csv,1.7946038703195293,1.8233077742149364,1.2763154419504554,28,22
B0027,7,03181.csv,1.819833556519024,1.8233077742149364,1.2763154419504554,28,21
B0027,8,03185.csv,1.8047602710768988,1.8233077742149364,1.2763154419504554,28,20
B0027,9,03189.csv,1.802177888140868,1.8233077742149364,1.2763154419504554,28,19
B0027,10,03197.csv,1.806344581230731,1.8233077742149364,1.2763154419504554,28,18
B0027,11,03201.csv,1.809238569578753,1.8233077742149364,1.2763154419504554,28,17
B0027,12,03205.csv,1.7820717716005336,1.8233077742149364,1.2763154419504554,28,16
B0027,13,03209.csv,1.8145504562341048,1.8233077742149364,1.2763154419504554,28,15
B0027,14,03211.csv,1.809153485164282,1.8233077742149364,1.2763154419504554,28,14
B0027,15,03178.csv,1.816519171293833,1.8233077742149364,1.2763154419504554,28,13
B0027,16,03183.csv,1.816980986440728,1.8233077742149364,1.2763154419504554,28,12
B0027,17,03193.csv,1.810054375611175,1.8233077742149364,1.2763154419504554,28,11
B0027,18,03195.csv,1.8191618703574552,1.8233077742149364,1.2763154419504554,28,10
B0027,19,03199.csv,1.8120006378747944,1.8233077742149364,1.2763154419504554,28,9
B0027,20,03226.csv,1.7915527748749651,1.8233077742149364,1.2763154419504554,28,8
B0027,21,03213.csv,1.806555150809371,1.8233077742149364,1.2763154419504554,28,7
B0027,22,03215.csv,1.802401655959492,1.8233077742149364,1.2763154419504554,28,6
B0027,23,03217.csv,1.7964331683322998,1.8233077742149364,1.2763154419504554,28,5
B0027,24,03224.csv,1.8088036930508289,1.8233077742149364,1.2763154419504554,28,4
B0027,25,03228.csv,1.7853375192239571,1.8233077742149364,1.2763154419504554,28,3
B0027,26,03230.csv,1.793209210325309,1.8233077742149364,1.2763154419504554,28,2
B0027,27,03232.csv,1.7873097711102113,1.8233077742149364,1.2763154419504554,28,1
B0027,28,03236.csv,1.7700926253324452,1.8233077742149364,1.2763154419504554,28,0
B0028,1,01453.csv,1.8046847720100736,1.8046847720100736,1.2632793404070515,28,27
B0028,2,01459.csv,1.7929913687761174,1.8046847720100736,1.2632793404070515,28,26
B0028,3,01461.csv,1.7919180081592216,1.8046847720100736,1.2632793404070515,28,25
B0028,4,01455.csv,1.804783321452588,1.8046847720100736,1.2632793404070515,28,24
B0028,5,01457.csv,1.797618668222458,1.8046847720100736,1.2632793404070515,28,23
B0028,6,01465.csv,1.775026135903797,1.8046847720100736,1.2632793404070515,28,22
B0028,7,01472.csv,1.790475801581265,1.8046847720100736,1.2632793404070515,28,21
B0028,8,01476.csv,1.7871529619962183,1.8046847720100736,1.2632793404070515,28,20
B0028,9,01480.csv,1.7816340617009505,1.8046847720100736,1.2632793404070515,28,19
B0028,10,01488.csv,1.7789060856417256,1.8046847720100736,1.2632793404070515,28,18
B0028,11,01492.csv,1.769682881523146,1.8046847720100736,1.2632793404070515,28,17
B0028,12,01496.csv,1.7408787283206992,1.8046847720100736,1.2632793404070515,28,16
B0028,13,01500.csv,1.7648189744011906,1.8046847720100736,1.2632793404070515,28,15
B0028,14,01502.csv,1.7617857390844025,1.8046847720100736,1.2632793404070515,28,14
B0028,15,01469.csv,1.7920487852223417,1.8046847720100736,1.2632793404070515,28,13
B0028,16,01474.csv,1.7868365091987264,1.8046847720100736,1.2632793404070515,28,12
B0028,17,01484.csv,1.7850235136604733,1.8046847720100736,1.2632793404070515,28,11
B0028,18,01486.csv,1.7803865429693038,1.8046847720100736,1.2632793404070515,28,10
B0028,19,01490.csv,1.7738387518973049,1.8046847720100736,1.2632793404070515,28,9
B0028,20,01517.csv,1.7483011320324189,1.8046847720100736,1.2632793404070515,28,8
B0028,21,01504.csv,1.75770610357021,1.8046847720100736,1.2632793404070515,28,7
B0028,22,01506.csv,1.7519375960601256,1.8046847720100736,1.2632793404070515,28,6
B0028,23,01508.csv,1.7521244035832175,1.8046847720100736,1.2632793404070515,28,5
B0028,24,01515.csv,1.759771413398964,1.8046847720100736,1.2632793404070515,28,4
B0028,25,01519.csv,1.7411482627836237,1.8046847720100736,1.2632793404070515,28,3
B0028,26,01521.csv,1.7363833316311177,1.8046847720100736,1.2632793404070515,28,2
B0028,27,01523.csv,1.736559066269527,1.8046847720100736,1.2632793404070515,28,1
B0028,28,01527.csv,1.7172335652295243,1.8046847720100736,1.2632793404070515,28,0
B0029,1,01386.csv,1.7392875506998715,1.7392875506998715,1.2175012854899099,40,39
B0029,2,01416.csv,1.6976972688567131,1.7392875506998715,1.2175012854899099,40,38
B0029,3,01418.csv,1.6899314034061208,1.7392875506998715,1.2175012854899099,40,37
B0029,4,01360.csv,1.815750429913437,1.7392875506998715,1.2175012854899099,40,36
B0029,5,01420.csv,1.685023551367069,1.7392875506998715,1.2175012854899099,40,35
B0029,6,01354.csv,1.697507332205763,1.7392875506998715,1.2175012854899099,40,34
B0029,7,01358.csv,1.8254376674722927,1.7392875506998715,1.2175012854899099,40,33
B0029,8,01356.csv,1.844701206961174,1.7392875506998715,1.2175012854899099,40,32
B0029,9,01362.csv,1.8132993337127028,1.7392875506998715,1.2175012854899099,40,31
B0029,10,01366.csv,1.8151647619660576,1.7392875506998715,1.2175012854899099,40,30
B0029,11,01368.csv,1.8143317955190057,1.7392875506998715,1.2175012854899099,40,29
B0029,12,01370.csv,1.801343601809866,1.7392875506998715,1.2175012854899099,40,28
B0029,13,01372.csv,1.7881558802945825,1.7392875506998715,1.2175012854899099,40,27
B0029,14,01374.csv,1.7760714604539518,1.7392875506998715,1.2175012854899099,40,26
B0029,15,01378.csv,1.7852807447597443,1.7392875506998715,1.2175012854899099,40,25
B0029,16,01380.csv,1.7698116401111978,1.7392875506998715,1.2175012854899099,40,24
B0029,17,01382.csv,1.7565231680521758,1.7392875506998715,1.2175012854899099,40,23
B0029,18,01384.csv,1.7543413277348154,1.7392875506998715,1.2175012854899099,40,22
B0029,19,01390.csv,1.7797845109331345,1.7392875506998715,1.2175012854899099,40,21
B0029,20,01392.csv,1.7657088508465202,1.7392875506998715,1.2175012854899099,40,20
B0029,21,01394.csv,1.7523941408724169,1.7392875506998715,1.2175012854899099,40,19
B0029,22,01396.csv,1.7380191225603103,1.7392875506998715,1.2175012854899099,40,18
B0029,23,01398.csv,1.7312214443143976,1.7392875506998715,1.2175012854899099,40,17
B0029,24,01402.csv,1.7379128985265808,1.7392875506998715,1.2175012854899099,40,16
B0029,25,01404.csv,1.7224270683625882,1.7392875506998715,1.2175012854899099,40,15
B0029,26,01406.csv,1.7184213765608034,1.7392875506998715,1.2175012854899099,40,14
B0029,27,01408.csv,1.7010220930648232,1.7392875506998715,1.2175012854899099,40,13
B0029,28,01410.csv,1.693698739563104,1.7392875506998715,1.2175012854899099,40,12
B0029,29,01422.csv,1.678389965463405,1.7392875506998715,1.2175012854899099,40,11
B0029,30,01428.csv,1.6687898927884717,1.7392875506998715,1.2175012854899099,40,10
B0029,31,01430.csv,1.6492566306631429,1.7392875506998715,1.2175012854899099,40,9
B0029,32,01432.csv,1.6409676757039668,1.7392875506998715,1.2175012854899099,40,8
B0029,33,01438.csv,1.654547743574037,1.7392875506998715,1.2175012854899099,40,7
B0029,34,01440.csv,1.6461201520877546,1.7392875506998715,1.2175012854899099,40,6
B0029,35,01442.csv,1.6275119188151763,1.7392875506998715,1.2175012854899099,40,5
B0029,36,01444.csv,1.6200530533464497,1.7392875506998715,1.2175012854899099,40,4
B0029,37,01446.csv,1.612079811711934,1.7392875506998715,1.2175012854899099,40,3
B0029,38,01414.csv,1.713072721286705,1.7392875506998715,1.2175012854899099,40,2
B0029,39,01426.csv,1.6737947494868326,1.7392875506998715,1.2175012854899099,40,1
B0029,40,01434.csv,1.6456360229757092,1.7392875506998715,1.2175012854899099,40,0
B0030,1,02932.csv,1.6718407140871654,1.6718407140871654,1.1702884998610157,40,39
B0030,2,02962.csv,1.638514396616985,1.6718407140871654,1.1702884998610157,40,38
B0030,3,02964.csv,1.618847673357618,1.6718407140871654,1.1702884998610157,40,37
B0030,4,02906.csv,1.751755031874225,1.6718407140871654,1.1702884998610157,40,36
B0030,5,02966.csv,1.6134212267751404,1.6718407140871654,1.1702884998610157,40,35
B0030,6,02900.csv,1.6560706096175404,1.6718407140871654,1.1702884998610157,40,34
B0030,7,02904.csv,1.761969227822918,1.6718407140871654,1.1702884998610157,40,33
B0030,8,02902.csv,1.7815548749509116,1.6718407140871654,1.1702884998610157,40,32
B0030,9,02908.csv,1.7381688070362076,1.6718407140871654,1.1702884998610157,40,31
B0030,10,02912.csv,1.750674529346134,1.6718407140871654,1.1702884998610157,40,30
B0030,11,02914.csv,1.7491047649061158,1.6718407140871654,1.1702884998610157,40,29
B0030,12,02916.csv,1.7252544028765475,1.6718407140871654,1.1702884998610157,40,28
B0030,13,02918.csv,1.7112621367644252,1.6718407140871654,1.1702884998610157,40,27
B0030,14,02920.csv,1.6990418392711273,1.6718407140871654,1.1702884998610157,40,26
B0030,15,02924.csv,1.7185770039532977,1.6718407140871654,1.1702884998610157,40,25
B0030,16,02926.csv,1.70324722921867,1.6718407140871654,1.1702884998610157,40,24
B0030,17,02928.csv,1.689458044662304,1.6718407140871654,1.1702884998610157,40,23
B0030,18,02930.csv,1.6756136292719177,1.6718407140871654,1.1702884998610157,40,22
B0030,19,02936.csv,1.7233056681204446,1.6718407140871654,1.1702884998610157,40,21
B0030,20,02938.csv,1.709207290507283,1.6718407140871654,1.1702884998610157,40,20
B0030,21,02940.csv,1.684001734344571,1.6718407140871654,1.1702884998610157,40,19
B0030,22,02942.csv,1.66898698813004,1.6718407140871654,1.1702884998610157,40,18
B0030,23,02944.csv,1.6620689362837142,1.6718407140871654,1.1702884998610157,40,17
B0030,24,02948.csv,1.6687049625248174,1.6718407140871654,1.1702884998610157,40,16
B0030,25,02950.csv,1.652762183550463,1.6718407140871654,1.1702884998610157,40,15
B0030,26,02952.csv,1.648481366235244,1.6718407140871654,1.1702884998610157,40,14
B0030,27,02954.csv,1.6307406443132095,1.6718407140871654,1.1702884998610157,40,13
B0030,28,02956.csv,1.62323023017929,1.6718407140871654,1.1702884998610157,40,12
B0030,29,02968.csv,1.6066443601761986,1.6718407140871654,1.1702884998610157,40,11
B0030,30,02974.csv,1.596329501327274,1.6718407140871654,1.1702884998610157,40,10
B0030,31,02976.csv,1.589078586740699,1.6718407140871654,1.1702884998610157,40,9
B0030,32,02978.csv,1.5805481432309574,1.6718407140871654,1.1702884998610157,40,8
B0030,33,02984.csv,1.5936651221220737,1.6718407140871654,1.1702884998610157,40,7
B0030,34,02986.csv,1.5849874126960888,1.6718407140871654,1.1702884998610157,40,6
B0030,35,02988.csv,1.5787064969416462,1.6718407140871654,1.1702884998610157,40,5
B0030,36,02990.csv,1.570705516096967,1.6718407140871654,1.1702884998610157,40,4
B0030,37,02992.csv,1.562780404428482,1.6718407140871654,1.1702884998610157,40,3
B0030,38,02960.csv,1.654190654039439,1.6718407140871654,1.1702884998610157,40,2
B0030,39,02972.csv,1.6138387876938998,1.6718407140871654,1.1702884998610157,40,1
B0030,40,02980.csv,1.584613105427081,1.6718407140871654,1.1702884998610157,40,0
B0031,1,04193.csv,1.751740527921767,1.751740527921767,1.2262183695452369,40,39
B0031,2,04223.csv,1.7367384416372014,1.751740527921767,1.2262183695452369,40,38
B0031,3,04225.csv,1.716963468448543,1.751740527921767,1.2262183695452369,40,37
B0031,4,04167.csv,1.8044387333514835,1.751740527921767,1.2262183695452369,40,36
B0031,5,04227.csv,1.7127773558366357,1.751740527921767,1.2262183695452369,40,35
B0031,6,04161.csv,1.6666751942525773,1.751740527921767,1.2262183695452369,40,34
B0031,7,04165.csv,1.8139835002945135,1.751740527921767,1.2262183695452369,40,33
B0031,8,04163.csv,1.8328583629543171,1.751740527921767,1.2262183695452369,40,32
B0031,9,04169.csv,1.802147684291295,1.751740527921767,1.2262183695452369,40,31
B0031,10,04173.csv,1.7715647509798835,1.751740527921767,1.2262183695452369,40,30
B0031,11,04175.csv,1.8139928165779544,1.751740527921767,1.2262183695452369,40,29
B0031,12,04177.csv,1.8013261041198854,1.751740527921767,1.2262183695452369,40,28
B0031,13,04179.csv,1.7883722583933568,1.751740527921767,1.2262183695452369,40,27
B0031,14,04181.csv,1.776540165737316,1.751740527921767,1.2262183695452369,40,26
B0031,15,04185.csv,1.7856209131823229,1.751740527921767,1.2262183695452369,40,25
B0031,16,04187.csv,1.781363403668594,1.751740527921767,1.2262183695452369,40,24
B0031,17,04189.csv,1.768489838397124,1.751740527921767,1.2262183695452369,40,23
B0031,18,04191.csv,1.766505238291406,1.751740527921767,1.2262183695452369,40,22
B0031,19,04197.csv,1.7352349314055016,1.751740527921767,1.2262183695452369,40,21
B0031,20,04199.csv,1.7782778274549178,1.751740527921767,1.2262183695452369,40,20
B0031,21,04201.csv,1.7649894859707391,1.751740527921767,1.2262183695452369,40,19
B0031,22,04203.csv,1.762591283533551,1.751740527921767,1.2262183695452369,40,18
B0031,23,04205.csv,1.744314576121582,1.751740527921767,1.2262183695452369,40,17
B0031,24,04209.csv,1.7628373753518478,1.751740527921767,1.2262183695452369,40,16
B0031,25,04211.csv,1.747857930947971,1.751740527921767,1.2262183695452369,40,15
B0031,26,04213.csv,1.7441167338864991,1.751740527921767,1.2262183695452369,40,14
B0031,27,04215.csv,1.7268422932817389,1.751740527921767,1.2262183695452369,40,13
B0031,28,04217.csv,1.7203093493042263,1.751740527921767,1.2262183695452369,40,12
B0031,29,04229.csv,1.7061083466554066,1.751740527921767,1.2262183695452369,40,11
B0031,30,04235.csv,1.7093475797926974,1.751740527921767,1.2262183695452369,40,10
B0031,31,04237.csv,1.690100045411559,1.751740527921767,1.2262183695452369,40,9
B0031,32,04239.csv,1.6946883343387664,1.751740527921767,1.2262183695452369,40,8
B0031,33,04245.csv,1.6957069027070075,1.751740527921767,1.2262183695452369,40,7
B0031,34,04247.csv,1.687696889615565,1.751740527921767,1.2262183695452369,40,6
B0031,35,04249.csv,1.6819617127259294,1.751740527921767,1.2262183695452369,40,5
B0031,36,04251.csv,1.6750033888978846,1.751740527921767,1.2262183695452369,40,4
B0031,37,04253.csv,1.6672987794846676,1.751740527921767,1.2262183695452369,40,3
B0031,38,04221.csv,1.7394245516699778,1.751740527921767,1.2262183695452369,40,2
B0031,39,04233.csv,1.713732696207521,1.751740527921767,1.2262183695452369,40,1
B0031,40,04241.csv,1.687010991299212,1.751740527921767,1.2262183695452369,40,0
B0032,1,01045.csv,1.769995333364443,1.769995333364443,1.23899673335511,40,39
B0032,2,01075.csv,1.719149261914565,1.769995333364443,1.23899673335511,40,38
B0032,3,01077.csv,1.711582246191498,1.769995333364443,1.23899673335511,40,37
B0032,4,01019.csv,1.8654947184112376,1.769995333364443,1.23899673335511,40,36
B0032,5,01079.csv,1.69510511952259,1.769995333364443,1.23899673335511,40,35
B0032,6,01013.csv,1.704864107351214,1.769995333364443,1.23899673335511,40,34
B0032,7,01017.csv,1.8747686491853093,1.769995333364443,1.23899673335511,40,33
B0032,8,01015.csv,1.8940319526948568,1.769995333364443,1.23899673335511,40,32
B0032,9,01021.csv,1.8527398169018068,1.769995333364443,1.23899673335511,40,31
B0032,10,01025.csv,1.844174397003866,1.769995333364443,1.23899673335511,40,30
B0032,11,01027.csv,1.8430238477512757,1.769995333364443,1.23899673335511,40,29
B0032,12,01029.csv,1.8302818174911863,1.769995333364443,1.23899673335511,40,28
B0032,13,01031.csv,1.8173838456081812,1.769995333364443,1.23899673335511,40,27
B0032,14,01033.csv,1.805799298110468,1.769995333364443,1.23899673335511,40,26
B0032,15,01037.csv,1.8149829605049184,1.769995333364443,1.23899673335511,40,25
B0032,16,01039.csv,1.7995150369321795,1.769995333364443,1.23899673335511,40,24
B0032,17,01041.csv,1.7866516942518147,1.769995333364443,1.23899673335511,40,23
B0032,18,01043.csv,1.7735550719416031,1.769995333364443,1.23899673335511,40,22
B0032,19,01049.csv,1.799526080374287,1.769995333364443,1.23899673335511,40,21
B0032,20,01051.csv,1.7968530684449833,1.769995333364443,1.23899673335511,40,20
B0032,21,01053.csv,1.7838265504081745,1.769995333364443,1.23899673335511,40,19
B0032,22,01055.csv,1.7696444491040102,1.769995333364443,1.23899673335511,40,18
B0032,23,01057.csv,1.7512940457049684,1.769995333364443,1.23899673335511,40,17
B0032,24,01061.csv,1.7697554297961993,1.769995333364443,1.23899673335511,40,16
B0032,25,01063.csv,1.7547726933914918,1.769995333364443,1.23899673335511,40,15
B0032,26,01065.csv,1.7389166355812984,1.769995333364443,1.23899673335511,40,14
B0032,27,01067.csv,1.7337200518764075,1.769995333364443,1.23899673335511,40,13
B0032,28,01069.csv,1.7150972597500092,1.769995333364443,1.23899673335511,40,12
B0032,29,01081.csv,1.7005124371100973,1.769995333364443,1.23899673335511,40,11
B0032,30,01087.csv,1.691435430587127,1.769995333364443,1.23899673335511,40,10
B0032,31,01089.csv,1.6844494328889932,1.769995333364443,1.23899673335511,40,9
B0032,32,01091.csv,1.664037581688075,1.769995333364443,1.23899673335511,40,8
B0032,33,01097.csv,1.6899344075625968,1.769995333364443,1.23899673335511,40,7
B0032,34,01099.csv,1.669431712846442,1.769995333364443,1.23899673335511,40,6
B0032,35,01101.csv,1.6634226761839213,1.769995333364443,1.23899673335511,40,5
B0032,36,01103.csv,1.643615219594737,1.769995333364443,1.23899673335511,40,4
B0032,37,01105.csv,1.6358000873538243,1.769995333364443,1.23899673335511,40,3
B0032,38,01073.csv,1.7462926148815636,1.769995333364443,1.23899673335511,40,2
B0032,39,01085.csv,1.7080989351250158,1.769995333364443,1.23899673335511,40,1
B0032,40,01093.csv,1.6686372014231974,1.769995333364443,1.23899673335511,40,0
B0033,1,02417.csv,0.6895699007862814,0.6895699007862814,0.482698930550397,47,46
B0033,2,02433.csv,1.6560966776720512,0.6895699007862814,0.482698930550397,47,45
B0033,3,02485.csv,1.6260888111680731,0.6895699007862814,0.482698930550397,47,44
B0033,4,02513.csv,1.5708599066554392,0.6895699007862814,0.482698930550397,47,43
B0033,5,02517.csv,1.6261581345348248,0.6895699007862814,0.482698930550397,47,42
B0033,6,02521.csv,1.6348129972245726,0.6895699007862814,0.482698930550397,47,41
B0033,7,02531.csv,1.62418934644937,0.6895699007862814,0.482698930550397,47,40
B0033,8,02559.csv,1.5352188565640517,0.6895699007862814,0.482698930550397,47,39
B0033,9,02561.csv,1.5252677314227332,0.6895699007862814,0.482698930550397,47,38
B0033,10,02573.csv,1.5051936202146428,0.6895699007862814,0.482698930550397,47,37
B0033,11,02587.csv,1.539756404636803,0.6895699007862814,0.482698930550397,47,36
B0033,12,02643.csv,1.4205315547561643,0.6895699007862814,0.482698930550397,47,35
B0033,13,02655.csv,1.4226030447542912,0.6895699007862814,0.482698930550397,47,34
B0033,14,02657.csv,1.410196954589097,0.6895699007862814,0.482698930550397,47,33
B0033,15,02689.csv,1.3786129327882322,0.6895699007862814,0.482698930550397,47,32
B0033,16,02697.csv,1.3946003892958665,0.6895699007862814,0.482698930550397,47,31
B0033,17,02703.csv,1.3715114742475478,0.6895699007862814,0.482698930550397,47,30
B0033,18,02707.csv,1.3616865084879255,0.6895699007862814,0.482698930550397,47,29
B0033,19,02709.csv,1.3796301360966086,0.6895699007862814,0.482698930550397,47,28
B0033,20,02699.csv,1.3961613987822286,0.6895699007862814,0.482698930550397,47,27
B0033,21,02701.csv,1.384968608315797,0.6895699007862814,0.482698930550397,47,26
B0033,22,02817.csv,1.4031824838852518,0.6895699007862814,0.482698930550397,47,25
B0033,23,02711.csv,1.364231776003204,0.6895699007862814,0.482698930550397,47,24
B0033,24,02719.csv,1.3403860264029774,0.6895699007862814,0.482698930550397,47,23
B0033,25,02721.csv,1.3594078914195438,0.6895699007862814,0.482698930550397,47,22
B0033,26,02723.csv,1.3457100861355502,0.6895699007862814,0.482698930550397,47,21
B0033,27,02713.csv,1.3418414512081456,0.6895699007862814,0.482698930550397,47,20
B0033,28,02715.csv,1.355221569579225,0.6895699007862814,0.482698930550397,47,19
B0033,29,02725.csv,1.3477611420854358,0.6895699007862814,0.482698930550397,47,18
B0033,30,02739.csv,1.33005823859453,0.6895699007862814,0.482698930550397,47,17
B0033,31,02419.csv,1.1610848192311252,0.6895699007862814,0.482698930550397,47,16
B0033,32,02499.csv,1.5877243027113055,0.6895699007862814,0.482698930550397,47,15
